日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240503,2500~5000,7205,30%+,5,4,564,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240504,2500~5000,8877,30%+,4,4,226,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240505,1000~2500,7773,25%~30%,3,5,520,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240506,1000~2500,4951,25%~30%,5,14,589,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240507,1000~2500,6598,30%+,3,3,498,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240508,1000~2500,6148,25%~30%,2,2,331,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240509,750~1000,3751,25%~30%,5,3,300,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240510,1000~2500,4516,25%~30%,5,3,271,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240511,1000~2500,4745,30%+,3,4,269,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240512,250~500,1723,20%~25%,4,3,280,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240513,2500~5000,6734,30%+,4,2,338,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240514,2500~5000,10088,30%+,7,5,519,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240515,2500~5000,10217,30%+,9,3,527,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240516,2500~5000,10105,30%+,12,6,624,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240517,2500~5000,7840,30%+,12,3,515,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240518,1000~2500,5302,30%+,8,6,363,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240519,1000~2500,5144,30%+,8,4,394,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240520,1000~2500,6149,30%+,6,7,514,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240521,2500~5000,8151,30%+,4,8,1121,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240522,1000~2500,5478,30%+,4,10,894,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240523,5000~7500,11584,30%+,2,11,875,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240524,7500~1w,14136,30%+,3,9,819,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240525,5000~7500,14368,30%+,2,12,1058,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240526,2500~5000,7503,30%+,2,0,696,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240527,7500~1w,17454,30%+,1,0,604,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240528,2500~5000,11162,30%+,0,0,633,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240529,2500~5000,13585,25%~30%,0,0,357,达多多_商品总体销量历史_【拍一发二】王中王食用火腿肠组合30g_16支即食肠美味营养优级甄选
20240301,250~500,742,30%+,7,47,114,达多多_商品总体销量历史_【拍两份发80包】豆乳威化饼干酥脆芝士味休闲点心网红小零食30包
20240302,100~250,556,30%+,5,37,93,达多多_商品总体销量历史_【拍两份发80包】豆乳威化饼干酥脆芝士味休闲点心网红小零食30包
20240303,100~250,518,30%+,7,39,103,达多多_商品总体销量历史_【拍两份发80包】豆乳威化饼干酥脆芝士味休闲点心网红小零食30包
20240304,100~250,648,30%+,8,40,100,达多多_商品总体销量历史_【拍两份发80包】豆乳威化饼干酥脆芝士味休闲点心网红小零食30包
20240305,100~250,652,30%+,7,34,99,达多多_商品总体销量历史_【拍两份发80包】豆乳威化饼干酥脆芝士味休闲点心网红小零食30包
