日期,销量,浏览量,转化率,视频个数,直播个数,热推达人数,filename
20240304,2500~5000,14634,20%~25%,25,28,6113,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240305,5000~7500,30139,15%~20%,28,31,3365,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240306,5000~7500,34738,15%~20%,34,24,2362,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240307,5000~7500,36030,15%~20%,35,26,2524,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240308,5000~7500,30876,15%~20%,33,23,933,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240309,5000~7500,34963,15%~20%,47,23,2503,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240310,5000~7500,39085,15%~20%,44,21,7539,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240311,2500~5000,25153,15%~20%,48,28,5460,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240312,5000~7500,30815,15%~20%,47,23,2727,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240313,2500~5000,23595,15%~20%,53,23,1057,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240314,5000~7500,31697,15%~20%,51,27,670,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240315,5000~7500,30338,15%~20%,58,27,656,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240316,2500~5000,22848,15%~20%,51,32,794,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240317,2500~5000,25054,15%~20%,51,28,1048,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240318,2500~5000,24575,15%~20%,55,33,638,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240319,2500~5000,19648,15%~20%,53,37,1679,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240320,2500~5000,18471,15%~20%,54,24,1668,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240321,2500~5000,19227,15%~20%,51,23,2214,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240322,2500~5000,18189,15%~20%,50,35,1746,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240323,2500~5000,21496,15%~20%,61,29,1939,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240324,2500~5000,23474,15%~20%,59,18,2924,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240325,2500~5000,24843,15%~20%,59,21,2962,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240326,2500~5000,23875,15%~20%,53,30,2871,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240327,2500~5000,24330,15%~20%,51,22,5365,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240328,2500~5000,19582,15%~20%,52,28,1171,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240329,2500~5000,15412,20%~25%,64,34,915,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240330,2500~5000,16305,15%~20%,55,21,878,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240331,2500~5000,21843,15%~20%,55,19,793,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240401,2500~5000,16280,20%~25%,58,31,798,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240402,2500~5000,17324,20%~25%,61,32,619,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240403,2500~5000,17882,15%~20%,56,37,675,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240404,5000~7500,31108,15%~20%,54,23,590,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240405,2500~5000,26487,15%~20%,51,34,408,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240406,2500~5000,22602,15%~20%,51,37,723,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240407,2500~5000,25450,15%~20%,49,35,747,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240408,2500~5000,27815,15%~20%,48,28,1190,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240409,5000~7500,29433,15%~20%,46,32,2026,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240410,2500~5000,22270,15%~20%,42,34,2387,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240411,2500~5000,24563,15%~20%,47,25,1934,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240412,2500~5000,25280,15%~20%,44,33,132,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240413,2500~5000,29667,15%~20%,40,29,122,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240414,5000~7500,40884,15%~20%,38,25,103,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240415,2500~5000,26787,15%~20%,45,27,134,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240416,2500~5000,18487,15%~20%,43,35,128,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240417,2500~5000,14618,15%~20%,40,30,104,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240418,1000~2500,10737,20%~25%,47,22,118,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240419,2500~5000,13265,15%~20%,48,23,211,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240420,2500~5000,19891,15%~20%,43,23,971,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240421,2500~5000,22580,20%~25%,48,18,851,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240422,2500~5000,17877,20%~25%,49,25,670,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240423,2500~5000,17005,20%~25%,21,28,817,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240424,2500~5000,18046,20%~25%,44,11,983,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240425,2500~5000,21580,15%~20%,50,0,533,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240426,2500~5000,18555,15%~20%,49,0,441,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240427,2500~5000,15990,15%~20%,52,0,255,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240428,2500~5000,15095,20%~25%,48,0,210,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240429,2500~5000,15871,15%~20%,50,0,287,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240430,2500~5000,15118,15%~20%,49,0,337,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240501,2500~5000,16656,15%~20%,41,0,365,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240502,2500~5000,16583,20%~25%,34,0,274,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240503,2500~5000,16179,20%~25%,50,1,327,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240504,2500~5000,16002,20%~25%,34,0,510,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240505,2500~5000,20186,15%~20%,13,1,325,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240506,2500~5000,20057,15%~20%,55,4,385,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240507,2500~5000,17902,15%~20%,49,2,446,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240508,2500~5000,14964,20%~25%,50,0,403,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240509,2500~5000,12967,20%~25%,57,0,300,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
20240510,2500~5000,17195,20%~25%,49,0,356,达多多_商品总体销量历史_悬挂一次性洗脸巾洁面洗脸巾亲肤柔软超薄吸水加厚两用国潮风
